part_number,official_pin,rev,slash,gauge_awg,color_code,color_name,specification,insulation,insulation_detail,wall,plating,conductor,conductor_material,stranding,conductor_od_in,wire_od_in,insulation_wall_in,weight_lb_per_kft,resistance_ohm_per_kft,temperature_c,voltage_v,m27500_symbol,datasheet,path
M22759_41-14-90,M22759/41-14-90,1,41,14,90,white/black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-90/M22759_41-14-90-rev1
M22759_41-14-91,M22759/41-14-91,1,41,14,91,white/brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-91/M22759_41-14-91-rev1
M22759_41-14-92,M22759/41-14-92,1,41,14,92,white/red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-92/M22759_41-14-92-rev1
M22759_41-14-93,M22759/41-14-93,1,41,14,93,white/orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-93/M22759_41-14-93-rev1
M22759_41-14-94,M22759/41-14-94,1,41,14,94,white/yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-94/M22759_41-14-94-rev1
M22759_41-14-95,M22759/41-14-95,1,41,14,95,white/green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-95/M22759_41-14-95-rev1
M22759_41-14-96,M22759/41-14-96,1,41,14,96,white/blue,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-96/M22759_41-14-96-rev1
M22759_41-14-97,M22759/41-14-97,1,41,14,97,white/violet,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-97/M22759_41-14-97-rev1
M22759_41-14-98,M22759/41-14-98,1,41,14,98,white/gray,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x27,0.0670,0.094,0.0135,13.8,3.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-14-98/M22759_41-14-98-rev1
M22759_41-16-0,M22759/41-16-0,1,41,16,0,black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-0/M22759_41-16-0-rev1
M22759_41-16-1,M22759/41-16-1,1,41,16,1,brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-1/M22759_41-16-1-rev1
M22759_41-16-2,M22759/41-16-2,1,41,16,2,red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-2/M22759_41-16-2-rev1
M22759_41-16-3,M22759/41-16-3,1,41,16,3,orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-3/M22759_41-16-3-rev1
M22759_41-16-4,M22759/41-16-4,1,41,16,4,yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-4/M22759_41-16-4-rev1
M22759_41-16-5,M22759/41-16-5,1,41,16,5,green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-5/M22759_41-16-5-rev1
M22759_41-16-6,M22759/41-16-6,1,41,16,6,blue,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-6/M22759_41-16-6-rev1
M22759_41-16-7,M22759/41-16-7,1,41,16,7,violet,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-7/M22759_41-16-7-rev1
M22759_41-16-8,M22759/41-16-8,1,41,16,8,gray,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-8/M22759_41-16-8-rev1
M22759_41-16-9,M22759/41-16-9,1,41,16,9,white,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-9/M22759_41-16-9-rev1
M22759_41-16-90,M22759/41-16-90,1,41,16,90,white/black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-90/M22759_41-16-90-rev1
M22759_41-16-91,M22759/41-16-91,1,41,16,91,white/brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-91/M22759_41-16-91-rev1
M22759_41-16-92,M22759/41-16-92,1,41,16,92,white/red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-92/M22759_41-16-92-rev1
M22759_41-16-93,M22759/41-16-93,1,41,16,93,white/orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-93/M22759_41-16-93-rev1
M22759_41-16-94,M22759/41-16-94,1,41,16,94,white/yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-94/M22759_41-16-94-rev1
M22759_41-16-95,M22759/41-16-95,1,41,16,95,white/green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-95/M22759_41-16-95-rev1
M22759_41-16-96,M22759/41-16-96,1,41,16,96,white/blue,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-96/M22759_41-16-96-rev1
M22759_41-16-97,M22759/41-16-97,1,41,16,97,white/violet,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-97/M22759_41-16-97-rev1
M22759_41-16-98,M22759/41-16-98,1,41,16,98,white/gray,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x29,0.0535,0.077,0.0118,9.0,4.76,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-16-98/M22759_41-16-98-rev1
M22759_41-18-0,M22759/41-18-0,1,41,18,0,black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-0/M22759_41-18-0-rev1
M22759_41-18-1,M22759/41-18-1,1,41,18,1,brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-1/M22759_41-18-1-rev1
M22759_41-18-2,M22759/41-18-2,1,41,18,2,red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-2/M22759_41-18-2-rev1
M22759_41-18-3,M22759/41-18-3,1,41,18,3,orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-3/M22759_41-18-3-rev1
M22759_41-18-4,M22759/41-18-4,1,41,18,4,yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-4/M22759_41-18-4-rev1
M22759_41-18-5,M22759/41-18-5,1,41,18,5,green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-5/M22759_41-18-5-rev1
M22759_41-18-6,M22759/41-18-6,1,41,18,6,blue,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-6/M22759_41-18-6-rev1
M22759_41-18-7,M22759/41-18-7,1,41,18,7,violet,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-7/M22759_41-18-7-rev1
M22759_41-18-8,M22759/41-18-8,1,41,18,8,gray,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-8/M22759_41-18-8-rev1
M22759_41-18-9,M22759/41-18-9,1,41,18,9,white,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-9/M22759_41-18-9-rev1
M22759_41-18-90,M22759/41-18-90,1,41,18,90,white/black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-90/M22759_41-18-90-rev1
M22759_41-18-91,M22759/41-18-91,1,41,18,91,white/brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-91/M22759_41-18-91-rev1
M22759_41-18-92,M22759/41-18-92,1,41,18,92,white/red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-92/M22759_41-18-92-rev1
M22759_41-18-93,M22759/41-18-93,1,41,18,93,white/orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-93/M22759_41-18-93-rev1
M22759_41-18-94,M22759/41-18-94,1,41,18,94,white/yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-94/M22759_41-18-94-rev1
M22759_41-18-95,M22759/41-18-95,1,41,18,95,white/green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-95/M22759_41-18-95-rev1
M22759_41-18-96,M22759/41-18-96,1,41,18,96,white/blue,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-96/M22759_41-18-96-rev1
M22759_41-18-97,M22759/41-18-97,1,41,18,97,white/violet,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-97/M22759_41-18-97-rev1
M22759_41-18-98,M22759/41-18-98,1,41,18,98,white/gray,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x30,0.0475,0.070,0.0113,7.2,6.1,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-18-98/M22759_41-18-98-rev1
M22759_41-20-0,M22759/41-20-0,1,41,20,0,black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-0/M22759_41-20-0-rev1
M22759_41-20-1,M22759/41-20-1,1,41,20,1,brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-1/M22759_41-20-1-rev1
M22759_41-20-2,M22759/41-20-2,1,41,20,2,red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-2/M22759_41-20-2-rev1
M22759_41-20-3,M22759/41-20-3,1,41,20,3,orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-3/M22759_41-20-3-rev1
M22759_41-20-4,M22759/41-20-4,1,41,20,4,yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-4/M22759_41-20-4-rev1
M22759_41-20-5,M22759/41-20-5,1,41,20,5,green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-5/M22759_41-20-5-rev1
M22759_41-20-6,M22759/41-20-6,1,41,20,6,blue,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-6/M22759_41-20-6-rev1
M22759_41-20-7,M22759/41-20-7,1,41,20,7,violet,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-7/M22759_41-20-7-rev1
M22759_41-20-8,M22759/41-20-8,1,41,20,8,gray,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-8/M22759_41-20-8-rev1
M22759_41-20-9,M22759/41-20-9,1,41,20,9,white,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-9/M22759_41-20-9-rev1
M22759_41-20-90,M22759/41-20-90,1,41,20,90,white/black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-90/M22759_41-20-90-rev1
M22759_41-20-91,M22759/41-20-91,1,41,20,91,white/brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-91/M22759_41-20-91-rev1
M22759_41-20-92,M22759/41-20-92,1,41,20,92,white/red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-92/M22759_41-20-92-rev1
M22759_41-20-93,M22759/41-20-93,1,41,20,93,white/orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-93/M22759_41-20-93-rev1
M22759_41-20-94,M22759/41-20-94,1,41,20,94,white/yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-94/M22759_41-20-94-rev1
M22759_41-20-95,M22759/41-20-95,1,41,20,95,white/green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-95/M22759_41-20-95-rev1
M22759_41-20-96,M22759/41-20-96,1,41,20,96,white/blue,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-96/M22759_41-20-96-rev1
M22759_41-20-97,M22759/41-20-97,1,41,20,97,white/violet,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-97/M22759_41-20-97-rev1
M22759_41-20-98,M22759/41-20-98,1,41,20,98,white/gray,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x32,0.0380,0.058,0.0100,4.7,9.77,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-20-98/M22759_41-20-98-rev1
M22759_41-22-0,M22759/41-22-0,1,41,22,0,black,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x34,0.0300,0.050,0.0100,3.2,16.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-22-0/M22759_41-22-0-rev1
M22759_41-22-1,M22759/41-22-1,1,41,22,1,brown,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x34,0.0300,0.050,0.0100,3.2,16.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-22-1/M22759_41-22-1-rev1
M22759_41-22-2,M22759/41-22-2,1,41,22,2,red,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x34,0.0300,0.050,0.0100,3.2,16.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-22-2/M22759_41-22-2-rev1
M22759_41-22-3,M22759/41-22-3,1,41,22,3,orange,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x34,0.0300,0.050,0.0100,3.2,16.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-22-3/M22759_41-22-3-rev1
M22759_41-22-4,M22759/41-22-4,1,41,22,4,yellow,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x34,0.0300,0.050,0.0100,3.2,16.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-22-4/M22759_41-22-4-rev1
M22759_41-22-5,M22759/41-22-5,1,41,22,5,green,MIL-DTL-22759/41,XL-ETFE,"crosslinked modified ETFE, dual wall",dual,nickel,copper,nickel-coated copper,19x34,0.0300,0.050,0.0100,3.2,16.0,200,600,,https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf,M22759_41-22-5/M22759_41-22-5-rev1
